customer_id,name,account_type,balance,status
4461,Cust4461,Current,110773.59,Active
4462,Cust4462,Savings,100569.71,Active
4463,Cust4463,Current,137285.5,Inactive
4464,Cust4464,Savings,90615.41,Active
4465,Cust4465,Current,15525.17,Active
4466,Cust4466,Savings,4588.6,Active
4467,Cust4467,Current,85845.41,Active
4468,Cust4468,Savings,155163.0,Active
4469,Cust4469,Current,39873.64,Inactive
4470,Cust4470,Savings,159138.46,Active
4471,Cust4471,Current,40758.05,Active
4472,Cust4472,Savings,158012.51,Active
4473,Cust4473,Current,91775.79,Active
4474,Cust4474,Savings,34193.7,Active
4475,Cust4475,Current,141203.88,Inactive
4476,Cust4476,Savings,59148.56,Active
4477,Cust4477,Current,11670.53,Active
4478,Cust4478,Savings,185015.67,Active
4479,Cust4479,Current,188783.8,Inactive
4480,Cust4480,Savings,168672.22,Active
4481,Cust4481,Current,168892.22,Active
4482,Cust4482,Savings,198473.97,Active
4483,Cust4483,Current,84756.74,Active
4484,Cust4484,Savings,27673.72,Active
4485,Cust4485,Current,1957.54,Inactive
4486,Cust4486,Savings,140072.97,Active
4487,Cust4487,Current,55095.34,Active
4488,Cust4488,Savings,78989.27,Active
4489,Cust4489,Current,110348.67,Active
4490,Cust4490,Savings,32966.1,Active
4491,Cust4491,Current,69694.24,Active
4492,Cust4492,Savings,170682.99,Active
4493,Cust4493,Current,20388.03,Active
4494,Cust4494,Savings,150324.19,Inactive
4495,Cust4495,Current,24107.71,Active
4496,Cust4496,Savings,109178.39,Active
4497,Cust4497,Current,42468.2,Active
4498,Cust4498,Savings,84889.45,Active
4499,Cust4499,Current,191548.3,Active
4500,Cust4500,Savings,185852.5,Inactive
4501,Cust4501,Current,81387.32,Active
4502,Cust4502,Savings,19924.84,Active
4503,Cust4503,Current,158786.32,Active
4504,Cust4504,Savings,31278.74,Active
4505,Cust4505,Current,37568.3,Inactive
4506,Cust4506,Savings,113635.5,Active
4507,Cust4507,Current,47615.66,Active
4508,Cust4508,Savings,107604.14,Active
4509,Cust4509,Current,23827.35,Active
4510,Cust4510,Savings,53896.75,Active
4511,Cust4511,Current,162878.31,Inactive
4512,Cust4512,Savings,178386.57,Inactive
4513,Cust4513,Current,13643.43,Active
4514,Cust4514,Savings,167163.66,Active
4515,Cust4515,Current,194113.08,Active
4516,Cust4516,Savings,62028.43,Active
4517,Cust4517,Current,125237.34,Active
4518,Cust4518,Savings,100437.14,Active
4519,Cust4519,Current,199191.11,Active
4520,Cust4520,Savings,69820.74,Active
4521,Cust4521,Current,171965.32,Active
4522,Cust4522,Savings,132682.28,Active
4523,Cust4523,Current,49035.77,Active
4524,Cust4524,Savings,60095.34,Active
4525,Cust4525,Current,112156.22,Active
4526,Cust4526,Savings,99549.4,Active
4527,Cust4527,Current,7314.11,Active
4528,Cust4528,Savings,50192.5,Active
4529,Cust4529,Current,140345.77,Active
4530,Cust4530,Savings,138095.19,Active
4531,Cust4531,Current,52630.04,Active
4532,Cust4532,Savings,171641.06,Active
4533,Cust4533,Current,129046.62,Active
4534,Cust4534,Savings,77034.68,Active
4535,Cust4535,Current,61919.96,Active
4536,Cust4536,Savings,53376.63,Active
4537,Cust4537,Current,199774.26,Active
4538,Cust4538,Savings,65560.55,Active
4539,Cust4539,Current,1321.52,Active
4540,Cust4540,Savings,137010.3,Active
4541,Cust4541,Current,109675.5,Active
4542,Cust4542,Savings,42942.92,Active
4543,Cust4543,Current,197006.44,Active
4544,Cust4544,Savings,173227.71,Active
4545,Cust4545,Current,191417.21,Active
4546,Cust4546,Savings,25121.24,Inactive
4547,Cust4547,Current,53651.35,Active
4548,Cust4548,Savings,13464.56,Active
4549,Cust4549,Current,68017.94,Active
4550,Cust4550,Savings,198262.61,Active
4551,Cust4551,Current,175783.45,Active
4552,Cust4552,Savings,116910.59,Inactive
4553,Cust4553,Current,97380.84,Active
4554,Cust4554,Savings,189704.74,Active
4555,Cust4555,Current,65275.15,Active
4556,Cust4556,Savings,140574.21,Active
4557,Cust4557,Current,125904.05,Active
4558,Cust4558,Savings,25327.54,Active
4559,Cust4559,Current,64521.0,Active
4560,Cust4560,Savings,66783.32,Active
4561,Cust4561,Current,47930.17,Active
4562,Cust4562,Savings,101629.19,Inactive
4563,Cust4563,Current,30448.59,Inactive
4564,Cust4564,Savings,131530.25,Active
4565,Cust4565,Current,136501.82,Active
4566,Cust4566,Savings,184404.35,Active
4567,Cust4567,Current,80570.79,Active
4568,Cust4568,Savings,137606.27,Active
4569,Cust4569,Current,166664.0,Active
4570,Cust4570,Savings,121302.75,Active
4571,Cust4571,Current,135331.66,Active
4572,Cust4572,Savings,96354.6,Active
4573,Cust4573,Current,111428.92,Active
4574,Cust4574,Savings,168514.37,Active
4575,Cust4575,Current,81797.0,Active
4576,Cust4576,Savings,32466.69,Active
4577,Cust4577,Current,20502.51,Active
4578,Cust4578,Savings,141877.99,Active
4579,Cust4579,Current,103353.02,Inactive
4580,Cust4580,Savings,44191.85,Active
4581,Cust4581,Current,124004.19,Active
4582,Cust4582,Savings,165856.29,Active
4583,Cust4583,Current,6658.85,Active
4584,Cust4584,Savings,47739.91,Active
4585,Cust4585,Current,5950.59,Active
4586,Cust4586,Savings,6478.36,Active
4587,Cust4587,Current,129070.21,Inactive
4588,Cust4588,Savings,18238.57,Inactive
4589,Cust4589,Current,31210.3,Inactive
4590,Cust4590,Savings,75717.77,Active
4591,Cust4591,Current,89367.63,Active
4592,Cust4592,Savings,93790.61,Active
4593,Cust4593,Current,140538.78,Active
4594,Cust4594,Savings,118084.64,Inactive
4595,Cust4595,Current,144661.4,Active
4596,Cust4596,Savings,148531.18,Active
4597,Cust4597,Current,25267.94,Active
4598,Cust4598,Savings,28773.6,Active
4599,Cust4599,Current,129737.59,Active
4600,Cust4600,Savings,40690.78,Active
4601,Cust4601,Current,196465.23,Active
4602,Cust4602,Savings,39059.41,Active
4603,Cust4603,Current,23682.26,Active
4604,Cust4604,Savings,94371.29,Inactive
4605,Cust4605,Current,98581.42,Active
4606,Cust4606,Savings,78205.33,Inactive
4607,Cust4607,Current,193536.09,Active
4608,Cust4608,Savings,196983.77,Active
4609,Cust4609,Current,82444.29,Inactive
4610,Cust4610,Savings,3711.11,Active
4611,Cust4611,Current,37900.71,Active
4612,Cust4612,Savings,112545.4,Active
4613,Cust4613,Current,148741.11,Active
4614,Cust4614,Savings,194035.22,Active
4615,Cust4615,Current,181351.72,Active
4616,Cust4616,Savings,170353.51,Active
4617,Cust4617,Current,92433.91,Active
4618,Cust4618,Savings,81391.94,Active
4619,Cust4619,Current,39248.68,Active
4620,Cust4620,Savings,22510.5,Active
4621,Cust4621,Current,184497.85,Active
4622,Cust4622,Savings,54008.56,Active
4623,Cust4623,Current,85872.59,Active
4624,Cust4624,Savings,131021.39,Active
4625,Cust4625,Current,183119.78,Active
4626,Cust4626,Savings,107097.86,Active
4627,Cust4627,Current,198520.38,Active
4628,Cust4628,Savings,13286.75,Active
4629,Cust4629,Current,33174.43,Active
4630,Cust4630,Savings,140293.63,Active
4631,Cust4631,Current,62452.36,Active
4632,Cust4632,Savings,41741.39,Active
4633,Cust4633,Current,153462.09,Active
4634,Cust4634,Savings,48805.07,Active
4635,Cust4635,Current,27920.98,Active
4636,Cust4636,Savings,176055.15,Inactive
4637,Cust4637,Current,30590.25,Active
4638,Cust4638,Savings,178882.76,Active
4639,Cust4639,Current,88665.38,Active
4640,Cust4640,Savings,184889.04,Active
4641,Cust4641,Current,179694.94,Active
4642,Cust4642,Savings,61854.26,Active
4643,Cust4643,Current,34702.48,Active
4644,Cust4644,Savings,14479.54,Active
4645,Cust4645,Current,152471.13,Active
4646,Cust4646,Savings,174446.42,Active
4647,Cust4647,Current,129201.06,Active
4648,Cust4648,Savings,158252.88,Active
4649,Cust4649,Current,59086.16,Active
4650,Cust4650,Savings,50273.77,Active
4651,Cust4651,Current,123598.01,Active
4652,Cust4652,Savings,106916.38,Active
4653,Cust4653,Current,89768.66,Active
4654,Cust4654,Savings,162177.91,Active
4655,Cust4655,Current,161481.33,Active
4656,Cust4656,Savings,141917.67,Active
4657,Cust4657,Current,46982.23,Active
4658,Cust4658,Savings,199018.19,Inactive
4659,Cust4659,Current,73794.13,Active
4660,Cust4660,Savings,967.83,Active
4661,Cust4661,Current,31128.79,Inactive
4662,Cust4662,Savings,59775.5,Active
4663,Cust4663,Current,20308.85,Active
4664,Cust4664,Savings,114165.23,Active
4665,Cust4665,Current,81618.72,Active
4666,Cust4666,Savings,146342.87,Active
4667,Cust4667,Current,45702.02,Active
4668,Cust4668,Savings,191501.12,Active
4669,Cust4669,Current,19267.4,Active
4670,Cust4670,Savings,89535.28,Active
4671,Cust4671,Current,144684.11,Active
4672,Cust4672,Savings,162154.61,Active
4673,Cust4673,Current,143590.64,Active
4674,Cust4674,Savings,22758.34,Active
4675,Cust4675,Current,87073.87,Active
4676,Cust4676,Savings,93297.81,Active
4677,Cust4677,Current,121773.89,Active
4678,Cust4678,Savings,179066.05,Active
4679,Cust4679,Current,47808.72,Active
4680,Cust4680,Savings,63961.75,Active
4681,Cust4681,Current,101648.44,Active
4682,Cust4682,Savings,14999.0,Inactive
4683,Cust4683,Current,110822.52,Active
4684,Cust4684,Savings,56694.7,Inactive
4685,Cust4685,Current,81689.13,Active
4686,Cust4686,Savings,190443.51,Active
4687,Cust4687,Current,170173.34,Inactive
4688,Cust4688,Savings,116270.18,Active
4689,Cust4689,Current,9848.02,Active
4690,Cust4690,Savings,147348.07,Active
4691,Cust4691,Current,145938.07,Active
4692,Cust4692,Savings,70852.28,Active
4693,Cust4693,Current,159500.2,Active
4694,Cust4694,Savings,35882.51,Active
4695,Cust4695,Current,39025.98,Inactive
4696,Cust4696,Savings,27254.65,Active
4697,Cust4697,Current,102833.53,Active
4698,Cust4698,Savings,84706.85,Active
4699,Cust4699,Current,145040.7,Active
4700,Cust4700,Savings,3468.47,Active
4701,Cust4701,Current,154483.39,Active
4702,Cust4702,Savings,148717.06,Active
4703,Cust4703,Current,187199.89,Active
4704,Cust4704,Savings,98623.98,Active
4705,Cust4705,Current,169180.25,Active
4706,Cust4706,Savings,157166.01,Active
4707,Cust4707,Current,31027.86,Active
4708,Cust4708,Savings,2314.83,Active
4709,Cust4709,Current,75939.88,Active
4710,Cust4710,Savings,17110.82,Active
4711,Cust4711,Current,84059.29,Active
4712,Cust4712,Savings,87126.79,Active
4713,Cust4713,Current,20277.12,Active
4714,Cust4714,Savings,13558.83,Active
4715,Cust4715,Current,100779.35,Active
4716,Cust4716,Savings,159796.57,Active
4717,Cust4717,Current,24955.43,Active
4718,Cust4718,Savings,166027.39,Active
4719,Cust4719,Current,85323.02,Active
4720,Cust4720,Savings,97350.19,Active
4721,Cust4721,Current,24593.05,Active
4722,Cust4722,Savings,36328.0,Active
4723,Cust4723,Current,180210.74,Active
4724,Cust4724,Savings,171340.83,Active
4725,Cust4725,Current,9560.78,Active
4726,Cust4726,Savings,103560.48,Active
4727,Cust4727,Current,19098.43,Active
4728,Cust4728,Savings,122520.78,Active
4729,Cust4729,Current,183481.79,Active
4730,Cust4730,Savings,121194.2,Active
4731,Cust4731,Current,90159.7,Active
4732,Cust4732,Savings,47386.81,Active
4733,Cust4733,Current,63383.22,Inactive
4734,Cust4734,Savings,149699.74,Inactive
4735,Cust4735,Current,86374.53,Active
4736,Cust4736,Savings,19071.06,Active
4737,Cust4737,Current,2439.08,Active
4738,Cust4738,Savings,32696.63,Active
4739,Cust4739,Current,121132.67,Active
4740,Cust4740,Savings,57106.96,Active
4741,Cust4741,Current,7928.03,Active
4742,Cust4742,Savings,119360.8,Active
4743,Cust4743,Current,92632.18,Active
4744,Cust4744,Savings,43767.93,Active
4745,Cust4745,Current,176372.35,Active
4746,Cust4746,Savings,147293.93,Active
4747,Cust4747,Current,79755.52,Active
4748,Cust4748,Savings,117135.81,Active
4749,Cust4749,Current,146470.09,Active
4750,Cust4750,Savings,74026.8,Active
4751,Cust4751,Current,16974.88,Active
4752,Cust4752,Savings,41843.54,Active
4753,Cust4753,Current,95050.79,Active
4754,Cust4754,Savings,184041.17,Active
4755,Cust4755,Current,155597.99,Active
4756,Cust4756,Savings,91017.72,Active
4757,Cust4757,Current,146018.17,Active
4758,Cust4758,Savings,28549.59,Active
4759,Cust4759,Current,98145.33,Active
4760,Cust4760,Savings,130564.26,Active
4761,Cust4761,Current,81816.55,Active
4762,Cust4762,Savings,120223.02,Active
4763,Cust4763,Current,9498.73,Active
4764,Cust4764,Savings,26403.23,Active
4765,Cust4765,Current,134676.42,Active
4766,Cust4766,Savings,143785.69,Active
4767,Cust4767,Current,126590.88,Active
4768,Cust4768,Savings,12509.78,Inactive
4769,Cust4769,Current,4347.17,Active
4770,Cust4770,Savings,14621.49,Active
4771,Cust4771,Current,85680.72,Active
4772,Cust4772,Savings,183105.11,Active
4773,Cust4773,Current,51021.57,Active
4774,Cust4774,Savings,146189.52,Active
4775,Cust4775,Current,138276.31,Active
4776,Cust4776,Savings,66939.26,Active
4777,Cust4777,Current,88884.46,Active
4778,Cust4778,Savings,40926.08,Active
4779,Cust4779,Current,149158.2,Inactive
4780,Cust4780,Savings,58784.66,Active
4781,Cust4781,Current,108411.64,Active
4782,Cust4782,Savings,165541.74,Active
4783,Cust4783,Current,51300.84,Inactive
4784,Cust4784,Savings,40954.44,Active
4785,Cust4785,Current,77610.26,Active
4786,Cust4786,Savings,41115.9,Active
4787,Cust4787,Current,46019.34,Active
4788,Cust4788,Savings,109138.1,Active
4789,Cust4789,Current,19898.79,Active
4790,Cust4790,Savings,128642.1,Active
4791,Cust4791,Current,10718.62,Inactive
4792,Cust4792,Savings,74749.26,Active
4793,Cust4793,Current,141599.42,Active
4794,Cust4794,Savings,144091.65,Active
4795,Cust4795,Current,161197.82,Active
4796,Cust4796,Savings,185316.14,Active
4797,Cust4797,Current,90307.17,Active
4798,Cust4798,Savings,176244.11,Active
4799,Cust4799,Current,146613.5,Active
4800,Cust4800,Savings,58920.85,Active
4801,Cust4801,Current,85420.58,Active
4802,Cust4802,Savings,139773.61,Active
4803,Cust4803,Current,97882.13,Active
4804,Cust4804,Savings,66961.05,Active
4805,Cust4805,Current,174434.42,Active
4806,Cust4806,Savings,180972.71,Active
4807,Cust4807,Current,25571.85,Inactive
4808,Cust4808,Savings,144020.88,Active
4809,Cust4809,Current,146088.77,Active
4810,Cust4810,Savings,100807.9,Active
4811,Cust4811,Current,63113.57,Active
4812,Cust4812,Savings,129070.75,Active
4813,Cust4813,Current,168244.13,Active
4814,Cust4814,Savings,193010.13,Active
4815,Cust4815,Current,7160.63,Active
4816,Cust4816,Savings,81724.19,Active
4817,Cust4817,Current,32853.32,Active
4818,Cust4818,Savings,132790.1,Active
4819,Cust4819,Current,110775.82,Active
4820,Cust4820,Savings,181338.4,Active
4821,Cust4821,Current,119824.41,Active
4822,Cust4822,Savings,189970.21,Active
4823,Cust4823,Current,31158.56,Active
4824,Cust4824,Savings,176152.57,Active
4825,Cust4825,Current,188809.51,Active
4826,Cust4826,Savings,50920.73,Active
4827,Cust4827,Current,20689.35,Active
4828,Cust4828,Savings,198704.16,Active
4829,Cust4829,Current,44526.18,Active
4830,Cust4830,Savings,83209.1,Active
4831,Cust4831,Current,76230.89,Active
4832,Cust4832,Savings,42234.75,Active
4833,Cust4833,Current,186658.14,Active
4834,Cust4834,Savings,103100.05,Active
4835,Cust4835,Current,87906.21,Active
4836,Cust4836,Savings,175841.58,Active
4837,Cust4837,Current,20832.27,Active
4838,Cust4838,Savings,7314.84,Active
4839,Cust4839,Current,173489.84,Active
4840,Cust4840,Savings,109777.94,Active
4841,Cust4841,Current,177231.68,Active
4842,Cust4842,Savings,138118.15,Active
4843,Cust4843,Current,164338.8,Active
4844,Cust4844,Savings,7207.09,Active
4845,Cust4845,Current,181161.09,Active
4846,Cust4846,Savings,148681.94,Active
4847,Cust4847,Current,76909.35,Active
4848,Cust4848,Savings,14892.24,Active
4849,Cust4849,Current,109583.28,Active
4850,Cust4850,Savings,77650.86,Active
4851,Cust4851,Current,42929.43,Active
4852,Cust4852,Savings,159514.78,Active
4853,Cust4853,Current,96002.53,Active
4854,Cust4854,Savings,147755.19,Active
4855,Cust4855,Current,75264.59,Active
4856,Cust4856,Savings,120924.77,Active
4857,Cust4857,Current,190514.43,Active
4858,Cust4858,Savings,73149.63,Active
4859,Cust4859,Current,179678.57,Inactive
4860,Cust4860,Savings,199285.19,Active
4861,Cust4861,Current,79621.29,Active
4862,Cust4862,Savings,33064.07,Active
4863,Cust4863,Current,168680.27,Active
4864,Cust4864,Savings,54941.01,Active
4865,Cust4865,Current,44225.11,Inactive
4866,Cust4866,Savings,89644.18,Active
4867,Cust4867,Current,114613.66,Active
4868,Cust4868,Savings,152614.87,Active
4869,Cust4869,Current,127661.98,Active
4870,Cust4870,Savings,12311.66,Active
4871,Cust4871,Current,192502.17,Active
4872,Cust4872,Savings,192521.35,Active
4873,Cust4873,Current,87451.08,Active
4874,Cust4874,Savings,69724.55,Active
4875,Cust4875,Current,95592.7,Active
4876,Cust4876,Savings,957.86,Active
4877,Cust4877,Current,98132.89,Active
4878,Cust4878,Savings,53618.73,Active
4879,Cust4879,Current,72024.95,Active
4880,Cust4880,Savings,168407.51,Active
4881,Cust4881,Current,53432.76,Active
4882,Cust4882,Savings,25554.29,Active
4883,Cust4883,Current,145440.1,Active
4884,Cust4884,Savings,189302.26,Active
4885,Cust4885,Current,87102.77,Active
4886,Cust4886,Savings,187396.86,Active
4887,Cust4887,Current,29410.69,Active
4888,Cust4888,Savings,61920.65,Active
4889,Cust4889,Current,100344.11,Active
4890,Cust4890,Savings,53487.8,Active
4891,Cust4891,Current,160875.01,Active
4892,Cust4892,Savings,103646.01,Active
4893,Cust4893,Current,8814.41,Active
4894,Cust4894,Savings,134772.0,Active
4895,Cust4895,Current,110005.73,Active
4896,Cust4896,Savings,105026.88,Inactive
4897,Cust4897,Current,174534.27,Active
4898,Cust4898,Savings,39579.37,Inactive
4899,Cust4899,Current,93622.35,Active
4900,Cust4900,Savings,83765.6,Active
4901,Cust4901,Current,11878.6,Active
4902,Cust4902,Savings,12446.52,Inactive
4903,Cust4903,Current,193366.64,Active
4904,Cust4904,Savings,78801.05,Active
4905,Cust4905,Current,171950.87,Active
4906,Cust4906,Savings,13540.59,Active
4907,Cust4907,Current,117014.79,Active
4908,Cust4908,Savings,153885.56,Active
4909,Cust4909,Current,147224.55,Active
4910,Cust4910,Savings,12034.2,Active
4911,Cust4911,Current,176254.31,Active
4912,Cust4912,Savings,109206.05,Active
4913,Cust4913,Current,143524.56,Active
4914,Cust4914,Savings,101083.35,Active
4915,Cust4915,Current,135314.57,Inactive
4916,Cust4916,Savings,108219.85,Inactive
4917,Cust4917,Current,126054.0,Active
4918,Cust4918,Savings,93367.03,Active
4919,Cust4919,Current,147587.63,Inactive
4920,Cust4920,Savings,53178.62,Active
4921,Cust4921,Current,164768.62,Active
4922,Cust4922,Savings,189042.74,Active
4923,Cust4923,Current,193832.67,Active
4924,Cust4924,Savings,146113.59,Inactive
4925,Cust4925,Current,100085.61,Active
4926,Cust4926,Savings,44543.66,Active
4927,Cust4927,Current,62174.33,Active
4928,Cust4928,Savings,57327.16,Active
4929,Cust4929,Current,61737.81,Active
4930,Cust4930,Savings,132301.99,Active
4931,Cust4931,Current,193543.39,Active
4932,Cust4932,Savings,48690.85,Active
4933,Cust4933,Current,128469.91,Active
4934,Cust4934,Savings,104294.55,Active
4935,Cust4935,Current,122606.91,Active
4936,Cust4936,Savings,39767.51,Active
4937,Cust4937,Current,104163.65,Active
4938,Cust4938,Savings,109660.62,Active
4939,Cust4939,Current,148674.62,Active
4940,Cust4940,Savings,6027.99,Active
4941,Cust4941,Current,6254.19,Active
4942,Cust4942,Savings,160689.43,Active
4943,Cust4943,Current,121464.15,Active
4944,Cust4944,Savings,197098.02,Active
4945,Cust4945,Current,89759.86,Active
4946,Cust4946,Savings,17906.43,Active
4947,Cust4947,Current,4109.91,Inactive
4948,Cust4948,Savings,54026.64,Active
4949,Cust4949,Current,158337.48,Active
4950,Cust4950,Savings,68265.32,Active
4951,Cust4951,Current,64631.56,Active
4952,Cust4952,Savings,52607.79,Active
4953,Cust4953,Current,56080.42,Active
4954,Cust4954,Savings,99877.44,Inactive
4955,Cust4955,Current,120298.55,Active
4956,Cust4956,Savings,73975.65,Active
4957,Cust4957,Current,90544.92,Active
4958,Cust4958,Savings,143558.71,Active
4959,Cust4959,Current,94699.64,Active
4960,Cust4960,Savings,137283.87,Active
4961,Cust4961,Current,181581.18,Active
4962,Cust4962,Savings,189864.9,Active
4963,Cust4963,Current,81225.16,Active
4964,Cust4964,Savings,167551.42,Active
4965,Cust4965,Current,162523.85,Active
4966,Cust4966,Savings,184979.55,Active
4967,Cust4967,Current,165964.48,Active
4968,Cust4968,Savings,50488.94,Active
4969,Cust4969,Current,168550.15,Active
4970,Cust4970,Savings,80651.0,Active
4971,Cust4971,Current,27105.53,Active
4972,Cust4972,Savings,84184.67,Active
4973,Cust4973,Current,163425.32,Active
4974,Cust4974,Savings,76451.09,Active
4975,Cust4975,Current,32161.28,Active
4976,Cust4976,Savings,174166.01,Active
4977,Cust4977,Current,28326.39,Active
4978,Cust4978,Savings,179785.62,Active
4979,Cust4979,Current,199068.89,Active
4980,Cust4980,Savings,53594.16,Active
4981,Cust4981,Current,93165.32,Active
4982,Cust4982,Savings,164312.18,Active
4983,Cust4983,Current,91156.94,Active
4984,Cust4984,Savings,24093.19,Active
4985,Cust4985,Current,77847.88,Active
4986,Cust4986,Savings,66162.48,Inactive
4987,Cust4987,Current,141680.31,Active
4988,Cust4988,Savings,27066.25,Active
4989,Cust4989,Current,49166.83,Active
4990,Cust4990,Savings,93462.63,Active
4991,Cust4991,Current,89603.59,Active
4992,Cust4992,Savings,25355.83,Active
4993,Cust4993,Current,39163.14,Active
4994,Cust4994,Savings,13661.17,Active
4995,Cust4995,Current,76268.14,Active
4996,Cust4996,Savings,142825.93,Active
4997,Cust4997,Current,138853.54,Active
4998,Cust4998,Savings,191995.44,Active
4999,Cust4999,Current,91669.0,Active
5000,Cust5000,Savings,187333.13,Active
5001,Cust5001,Current,14.47,Active
5002,Cust5002,Savings,42785.32,Active
5003,Cust5003,Current,14897.46,Active
5004,Cust5004,Savings,112346.77,Active
5005,Cust5005,Current,174739.54,Active
5006,Cust5006,Savings,199157.56,Active
5007,Cust5007,Current,10971.26,Active
5008,Cust5008,Savings,119719.1,Active
5009,Cust5009,Current,173314.7,Active
5010,Cust5010,Savings,130961.98,Active
5011,Cust5011,Current,135959.77,Inactive
5012,Cust5012,Savings,114252.51,Active
5013,Cust5013,Current,14135.19,Active
5014,Cust5014,Savings,94171.69,Active
5015,Cust5015,Current,4861.87,Active
5016,Cust5016,Savings,119705.37,Active
5017,Cust5017,Current,62633.38,Active
5018,Cust5018,Savings,8592.35,Active
5019,Cust5019,Current,86488.93,Active
5020,Cust5020,Savings,63944.42,Active
5021,Cust5021,Current,84937.07,Active
5022,Cust5022,Savings,89034.75,Active
5023,Cust5023,Current,23537.12,Active
5024,Cust5024,Savings,126983.8,Active
5025,Cust5025,Current,71600.84,Active
5026,Cust5026,Savings,65408.17,Active
5027,Cust5027,Current,91837.74,Active
5028,Cust5028,Savings,5572.99,Active
5029,Cust5029,Current,114419.1,Active
5030,Cust5030,Savings,1808.03,Active
5031,Cust5031,Current,35619.77,Active
5032,Cust5032,Savings,94605.95,Active
5033,Cust5033,Current,165194.11,Active
5034,Cust5034,Savings,134938.67,Active
5035,Cust5035,Current,68255.46,Active
5036,Cust5036,Savings,2612.17,Active
5037,Cust5037,Current,38051.39,Active
5038,Cust5038,Savings,80258.02,Active
5039,Cust5039,Current,113547.67,Active
5040,Cust5040,Savings,28805.47,Active
5041,Cust5041,Current,29954.74,Active
5042,Cust5042,Savings,140568.46,Active
5043,Cust5043,Current,37049.77,Active
5044,Cust5044,Savings,38815.77,Active
5045,Cust5045,Current,155622.62,Active
5046,Cust5046,Savings,5662.03,Active
5047,Cust5047,Current,36133.49,Active
5048,Cust5048,Savings,57471.46,Inactive
5049,Cust5049,Current,61612.35,Inactive
5050,Cust5050,Savings,64760.41,Inactive
5051,Cust5051,Current,95576.78,Active
5052,Cust5052,Savings,106888.83,Active
5053,Cust5053,Current,70865.03,Active
5054,Cust5054,Savings,28971.71,Active
5055,Cust5055,Current,90163.71,Active
5056,Cust5056,Savings,61952.04,Active
5057,Cust5057,Current,21718.42,Active
5058,Cust5058,Savings,99054.64,Active
5059,Cust5059,Current,167652.38,Active
5060,Cust5060,Savings,71243.94,Active
5061,Cust5061,Current,88402.52,Active
5062,Cust5062,Savings,86879.5,Active
5063,Cust5063,Current,28838.11,Active
5064,Cust5064,Savings,5243.25,Active
5065,Cust5065,Current,171693.53,Active
5066,Cust5066,Savings,195391.74,Active
5067,Cust5067,Current,122462.57,Active
5068,Cust5068,Savings,78944.47,Active
5069,Cust5069,Current,157041.79,Active
5070,Cust5070,Savings,73258.73,Active
5071,Cust5071,Current,102981.91,Active
5072,Cust5072,Savings,29391.61,Active
5073,Cust5073,Current,174731.13,Active
5074,Cust5074,Savings,39710.0,Active
5075,Cust5075,Current,47369.19,Active
5076,Cust5076,Savings,113784.65,Active
5077,Cust5077,Current,59247.61,Active
5078,Cust5078,Savings,94959.85,Active
5079,Cust5079,Current,109659.17,Active
5080,Cust5080,Savings,122919.85,Active
5081,Cust5081,Current,142788.06,Active
5082,Cust5082,Savings,181727.39,Active
5083,Cust5083,Current,54034.02,Active
5084,Cust5084,Savings,195967.93,Active
5085,Cust5085,Current,112673.22,Active
5086,Cust5086,Savings,176394.75,Active
5087,Cust5087,Current,116715.62,Active
5088,Cust5088,Savings,158787.56,Active
5089,Cust5089,Current,114868.55,Active
5090,Cust5090,Savings,188786.64,Active
5091,Cust5091,Current,82925.99,Active
5092,Cust5092,Savings,23778.83,Active
5093,Cust5093,Current,181771.73,Active
5094,Cust5094,Savings,109698.53,Active
5095,Cust5095,Current,134988.23,Active
5096,Cust5096,Savings,92904.72,Active
5097,Cust5097,Current,176928.04,Active
5098,Cust5098,Savings,122112.93,Active
5099,Cust5099,Current,143128.65,Active
5100,Cust5100,Savings,35741.56,Active
5101,Cust5101,Current,35355.95,Active
5102,Cust5102,Savings,107386.21,Active
5103,Cust5103,Current,145548.78,Inactive
5104,Cust5104,Savings,76335.48,Active
5105,Cust5105,Current,191136.68,Inactive
5106,Cust5106,Savings,18068.13,Active
5107,Cust5107,Current,176754.55,Active
5108,Cust5108,Savings,138326.24,Active
5109,Cust5109,Current,56152.15,Active
5110,Cust5110,Savings,178899.54,Active
5111,Cust5111,Current,167734.94,Active
5112,Cust5112,Savings,14464.05,Active
5113,Cust5113,Current,15753.28,Active
5114,Cust5114,Savings,193635.24,Active
5115,Cust5115,Current,67470.22,Active
5116,Cust5116,Savings,64707.16,Inactive
5117,Cust5117,Current,68161.93,Inactive
5118,Cust5118,Savings,148946.86,Active
5119,Cust5119,Current,150993.81,Active
5120,Cust5120,Savings,78801.76,Active
5121,Cust5121,Current,98161.7,Active
5122,Cust5122,Savings,131268.43,Active
5123,Cust5123,Current,45543.71,Active
5124,Cust5124,Savings,187121.16,Active
5125,Cust5125,Current,1111.21,Active
5126,Cust5126,Savings,41633.53,Active
5127,Cust5127,Current,69602.98,Active
5128,Cust5128,Savings,127588.39,Active
5129,Cust5129,Current,150250.27,Active
5130,Cust5130,Savings,33660.23,Active
5131,Cust5131,Current,105989.0,Active
5132,Cust5132,Savings,61698.39,Active
5133,Cust5133,Current,3507.04,Active
5134,Cust5134,Savings,33510.17,Active
5135,Cust5135,Current,197503.63,Active
5136,Cust5136,Savings,63431.5,Active
